slot,cell_id,ue_id,sinr_db,se_bps_hz,n_layers
3,19,35,-53.67,0.0000,2
3,19,36,-34.36,0.0005,2
3,19,37,-16.20,0.0342,2
3,19,38,-2.88,0.6001,2
3,19,39,-12.03,0.0877,2
3,19,40,-59.24,0.0000,2
3,19,41,-42.77,0.0001,2
3,20,0,-37.74,0.0002,2
3,20,1,-47.71,0.0000,2
3,20,2,-34.42,0.0005,2
3,20,3,-30.87,0.0012,2
3,20,4,-23.88,0.0059,2
3,20,5,-42.68,0.0001,2
3,20,6,-20.96,0.0115,2
3,20,7,-7.72,0.2252,2
3,20,8,-61.46,0.0000,2
3,20,9,-64.47,0.0000,2
3,20,10,-47.36,0.0000,2
3,20,11,-27.93,0.0023,2
3,20,12,-33.32,0.0007,2
3,20,13,-19.98,0.0144,2
3,20,14,-19.55,0.0159,2
3,20,15,-29.94,0.0015,2
3,20,16,-42.47,0.0001,2
3,20,17,-19.99,0.0144,2
3,20,18,-44.16,0.0001,2
3,20,19,-51.60,0.0000,2
3,20,20,-42.14,0.0001,2
3,20,21,-42.58,0.0001,2
3,20,22,-54.32,0.0000,2
3,20,23,-0.25,0.9588,2
3,20,24,-31.14,0.0011,2
3,20,25,-19.25,0.0171,2
3,20,26,-31.19,0.0011,2
3,20,27,-60.21,0.0000,2
3,20,28,-32.49,0.0008,2
3,20,29,-26.82,0.0030,2
3,20,30,-23.23,0.0068,2
3,20,31,-21.57,0.0100,2
3,20,32,-23.12,0.0070,2
3,20,33,-23.60,0.0063,2
3,20,34,-58.45,0.0000,2
3,20,35,-14.10,0.0551,2
3,20,36,-23.27,0.0068,2
3,20,37,1.32,1.2356,2
3,20,38,-19.28,0.0169,2
3,20,39,-44.77,0.0000,2
3,20,40,-4.67,0.4237,2
3,20,41,-7.25,0.2490,2
4,0,0,-5.62,0.3496,2
4,0,1,13.82,4.6482,2
4,0,2,-29.60,0.0016,2
4,0,3,-23.08,0.0071,2
4,0,4,8.86,3.1189,2
4,0,5,0.53,1.0907,2
4,0,6,-33.53,0.0006,2
4,0,7,-7.22,0.2505,2
4,0,8,-45.83,0.0000,2
4,0,9,-18.44,0.0205,2
4,0,10,-19.32,0.0168,2
4,0,11,11.64,3.9619,2
4,0,12,-14.56,0.0496,2
4,0,13,-20.42,0.0130,2
4,0,14,-16.10,0.0350,2
4,0,15,-21.42,0.0104,2
4,0,16,-20.01,0.0143,2
4,0,17,-10.03,0.1367,2
4,0,18,-10.45,0.1246,2
4,0,19,-38.45,0.0002,2
4,0,20,11.19,3.8243,2
4,0,21,3.64,1.7276,2
4,0,22,-25.98,0.0036,2
4,0,23,3.98,1.8082,2
4,0,24,-9.58,0.1509,2
4,0,25,-32.70,0.0008,2
4,0,26,-4.37,0.4500,2
4,0,27,-26.98,0.0029,2
4,0,28,-24.32,0.0053,2
4,0,29,-10.68,0.1184,2
4,0,30,-3.85,0.4982,2
4,0,31,-47.45,0.0000,2
4,0,32,-35.36,0.0004,2
4,0,33,-36.42,0.0003,2
4,0,34,-37.83,0.0002,2
4,0,35,-39.16,0.0002,2
4,0,36,-7.62,0.2304,2
4,0,37,-28.77,0.0019,2
4,0,38,-23.18,0.0069,2
4,0,39,-42.19,0.0001,2
4,0,40,-47.78,0.0000,2
4,0,41,-50.54,0.0000,2
4,1,0,9.54,3.3202,2
4,1,1,-31.53,0.0010,2
4,1,2,51.76,17.1952,2
4,1,3,-0.03,0.9948,2
4,1,4,13.29,4.4803,2
4,1,5,-27.76,0.0024,2
4,1,6,-12.44,0.0801,2
4,1,7,30.23,10.0427,2
4,1,8,-24.22,0.0055,2
4,1,9,-15.93,0.0364,2
4,1,10,-1.71,0.7440,2
4,1,11,-0.38,0.9384,2
4,1,12,-26.41,0.0033,2
4,1,13,-17.08,0.0280,2
4,1,14,-21.00,0.0114,2
4,1,15,-20.06,0.0142,2
4,1,16,-17.00,0.0285,2
4,1,17,-26.84,0.0030,2
4,1,18,-13.61,0.0615,2
4,1,19,-1.23,0.8103,2
4,1,20,-1.58,0.7617,2
4,1,21,-34.14,0.0006,2
4,1,22,-46.86,0.0000,2
4,1,23,-30.00,0.0014,2
4,1,24,-31.05,0.0011,2
4,1,25,-32.05,0.0009,2
4,1,26,-28.82,0.0019,2
4,1,27,-21.03,0.0113,2
4,1,28,-42.68,0.0001,2
4,1,29,-29.77,0.0015,2
4,1,30,9.53,3.3170,2
4,1,31,-20.82,0.0119,2
4,1,32,-31.95,0.0009,2
4,1,33,-15.84,0.0371,2
4,1,34,-39.30,0.0002,2
4,1,35,-18.57,0.0199,2
4,1,36,2.09,1.3892,2
4,1,37,-5.76,0.3399,2
4,1,38,-5.67,0.3456,2
4,1,39,-25.80,0.0038,2
4,1,40,11.42,3.8939,2
4,1,41,-18.31,0.0211,2
4,2,0,-27.54,0.0025,2
4,2,1,-4.08,0.4762,2
4,2,2,-23.38,0.0066,2
4,2,3,-8.80,0.1785,2
4,2,4,20.46,6.8095,2
4,2,5,-0.37,0.9391,2
4,2,6,-48.45,0.0000,2
4,2,7,-17.48,0.0256,2
4,2,8,-3.48,0.5347,2
4,2,9,-22.25,0.0086,2
4,2,10,-30.89,0.0012,2
4,2,11,-13.16,0.0681,2
4,2,12,-56.01,0.0000,2
4,2,13,-28.36,0.0021,2
4,2,14,-39.86,0.0001,2
4,2,15,-49.28,0.0000,2
4,2,16,-32.51,0.0008,2
4,2,17,-43.40,0.0001,2
4,2,18,-25.33,0.0042,2
4,2,19,-58.82,0.0000,2
4,2,20,24.70,8.2099,2
4,2,21,-36.14,0.0004,2
4,2,22,-16.79,0.0299,2
4,2,23,-9.24,0.1623,2
4,2,24,-1.98,0.7086,2
4,2,25,-28.31,0.0021,2
4,2,26,-14.02,0.0560,2
4,2,27,-12.10,0.0863,2
4,2,28,-25.30,0.0042,2
4,2,29,-58.10,0.0000,2
4,2,30,1.13,1.1992,2
4,2,31,-11.89,0.0905,2
4,2,32,-17.74,0.0241,2
4,2,33,-21.02,0.0114,2
4,2,34,-4.04,0.4793,2
4,2,35,-8.15,0.2056,2
4,2,36,-43.91,0.0001,2
4,2,37,-5.68,0.3451,2
4,2,38,-39.81,0.0002,2
4,2,39,-26.32,0.0034,2
4,2,40,-5.75,0.3402,2
4,2,41,-26.90,0.0029,2
4,3,0,-15.65,0.0388,2
4,3,1,-39.44,0.0002,2
4,3,2,-41.83,0.0001,2
4,3,3,-9.26,0.1617,2
4,3,4,-33.91,0.0006,2
4,3,5,-21.85,0.0094,2
4,3,6,5.14,2.0927,2
4,3,7,5.63,2.2199,2
4,3,8,0.08,1.0127,2
4,3,9,-17.43,0.0259,2
4,3,10,-23.73,0.0061,2
4,3,11,12.55,4.2470,2
4,3,12,-33.15,0.0007,2
4,3,13,-8.51,0.1904,2
4,3,14,-23.43,0.0065,2
4,3,15,1.02,1.1795,2
4,3,16,-30.87,0.0012,2
4,3,17,-21.04,0.0113,2
4,3,18,-29.47,0.0016,2
4,3,19,-20.31,0.0134,2
4,3,20,-7.63,0.2299,2
4,3,21,-31.45,0.0010,2
4,3,22,-300.00,0.0000,2
4,3,23,-17.85,0.0235,2
4,3,24,-34.59,0.0005,2
4,3,25,-20.98,0.0115,2
4,3,26,-8.89,0.1751,2
4,3,27,-25.85,0.0037,2
4,3,28,-23.70,0.0061,2
4,3,29,-9.39,0.1571,2
4,3,30,-1.03,0.8396,2
4,3,31,-15.71,0.0383,2
4,3,32,-23.02,0.0072,2
4,3,33,-22.46,0.0082,2
4,3,34,-23.54,0.0064,2
4,3,35,-9.44,0.1555,2
4,3,36,-42.57,0.0001,2
4,3,37,-54.77,0.0000,2
4,3,38,-59.69,0.0000,2
4,3,39,-44.99,0.0000,2
4,3,40,-29.90,0.0015,2
4,3,41,-39.49,0.0002,2
4,4,0,-41.00,0.0001,2
4,4,1,-46.50,0.0000,2
4,4,2,-45.81,0.0000,2
4,4,3,-30.46,0.0013,2
4,4,4,-22.48,0.0081,2
4,4,5,-18.21,0.0216,2
4,4,6,-32.21,0.0009,2
4,4,7,-8.90,0.1750,2
4,4,8,-22.64,0.0078,2
4,4,9,-16.41,0.0326,2
4,4,10,-33.06,0.0007,2
4,4,11,-1.46,0.7775,2
4,4,12,-47.51,0.0000,2
4,4,13,-59.24,0.0000,2
4,4,14,-24.06,0.0057,2
4,4,15,-64.47,0.0000,2
4,4,16,-34.19,0.0005,2
4,4,17,-41.94,0.0001,2
4,4,18,-21.72,0.0097,2
4,4,19,-14.52,0.0500,2
4,4,20,0.08,1.0126,2
4,4,21,-64.47,0.0000,2
4,4,22,-34.07,0.0006,2
4,4,23,-12.58,0.0775,2
4,4,24,-22.40,0.0083,2
4,4,25,-15.42,0.0408,2
4,4,26,-24.20,0.0055,2
4,4,27,-30.42,0.0013,2
4,4,28,-31.35,0.0011,2
4,4,29,-9.63,0.1490,2
4,4,30,11.02,3.7709,2
4,4,31,-5.11,0.3878,2
4,4,32,-30.08,0.0014,2
4,4,33,-25.22,0.0043,2
4,4,34,-11.27,0.1038,2
4,4,35,14.61,4.9039,2
4,4,36,-26.29,0.0034,2
4,4,37,-45.54,0.0000,2
4,4,38,-37.09,0.0003,2
4,4,39,-44.01,0.0001,2
4,4,40,-64.47,0.0000,2
4,4,41,-26.51,0.0032,2
4,5,0,7.19,2.6402,2
4,5,1,-31.27,0.0011,2
4,5,2,0.22,1.0367,2
4,5,3,-6.63,0.2839,2
4,5,4,-8.24,0.2015,2
4,5,5,-37.77,0.0002,2
4,5,6,-16.31,0.0333,2
4,5,7,4.92,2.0371,2
4,5,8,-8.86,0.1765,2
4,5,9,-14.29,0.0528,2
4,5,10,-6.47,0.2935,2
4,5,11,71.22,23.6595,2
4,5,12,-25.12,0.0044,2
4,5,13,-28.92,0.0019,2
4,5,14,-15.39,0.0411,2
4,5,15,-16.11,0.0349,2
4,5,16,-21.42,0.0104,2
4,5,17,-17.75,0.0240,2
4,5,18,-20.34,0.0133,2
4,5,19,-30.11,0.0014,2
4,5,20,-20.57,0.0126,2
4,5,21,-14.45,0.0508,2
4,5,22,-28.97,0.0018,2
4,5,23,-2.25,0.6740,2
4,5,24,-48.45,0.0000,2
4,5,25,-34.24,0.0005,2
4,5,26,-37.54,0.0003,2
4,5,27,-32.72,0.0008,2
4,5,28,-15.49,0.0402,2
4,5,29,-27.41,0.0026,2
4,5,30,-23.91,0.0059,2
4,5,31,-32.55,0.0008,2
4,5,32,-33.50,0.0006,2
4,5,33,-42.37,0.0001,2
4,5,34,-27.15,0.0028,2
4,5,35,-7.52,0.2351,2
4,5,36,-4.53,0.4354,2
4,5,37,-11.45,0.0999,2
4,5,38,-28.40,0.0021,2
4,5,39,-22.82,0.0075,2
4,5,40,-13.61,0.0615,2
4,5,41,-23.77,0.0060,2
4,6,0,-39.59,0.0002,2
4,6,1,-15.96,0.0361,2
4,6,2,-64.47,0.0000,2
4,6,3,-33.49,0.0006,2
4,6,4,-43.81,0.0001,2
4,6,5,-66.23,0.0000,2
4,6,6,-27.71,0.0024,2
4,6,7,-29.07,0.0018,2
4,6,8,-35.96,0.0004,2
4,6,9,-48.52,0.0000,2
4,6,10,-31.27,0.0011,2
4,6,11,-15.90,0.0366,2
4,6,12,10.60,3.6410,2
4,6,13,-28.96,0.0018,2
4,6,14,13.08,4.4146,2
4,6,15,-21.88,0.0093,2
4,6,16,-21.34,0.0106,2
4,6,17,-13.49,0.0632,2
4,6,18,-3.39,0.5437,2
4,6,19,-6.20,0.3100,2
4,6,20,-7.38,0.2421,2
4,6,21,-28.44,0.0021,2
4,6,22,-29.14,0.0018,2
4,6,23,-6.94,0.2658,2
4,6,24,-35.07,0.0004,2
4,6,25,-32.80,0.0008,2
4,6,26,-50.49,0.0000,2
4,6,27,-52.16,0.0000,2
4,6,28,-22.81,0.0075,2
4,6,29,-14.06,0.0556,2
4,6,30,-5.34,0.3697,2
4,6,31,-39.02,0.0002,2
4,6,32,-10.85,0.1139,2
4,6,33,-19.64,0.0156,2
4,6,34,-45.05,0.0000,2
4,6,35,3.27,1.6436,2
4,6,36,-45.36,0.0000,2
4,6,37,-36.86,0.0003,2
4,6,38,-31.97,0.0009,2
4,6,39,-28.40,0.0021,2
4,6,40,-7.97,0.2138,2
4,6,41,-11.07,0.1086,2
4,7,0,-19.07,0.0178,2
4,7,1,-16.19,0.0343,2
4,7,2,-15.60,0.0392,2
4,7,3,-4.90,0.4041,2
4,7,4,-35.38,0.0004,2
4,7,5,-40.09,0.0001,2
4,7,6,-10.47,0.1239,2
4,7,7,-9.16,0.1653,2
4,7,8,-7.33,0.2449,2
4,7,9,-13.71,0.0602,2
4,7,10,-26.12,0.0035,2
4,7,11,7.16,2.6322,2
4,7,12,-31.81,0.0010,2
4,7,13,-33.83,0.0006,2
4,7,14,22.50,7.4838,2
4,7,15,-6.15,0.3133,2
4,7,16,-28.19,0.0022,2
4,7,17,5.99,2.3143,2
4,7,18,-34.45,0.0005,2
4,7,19,-47.28,0.0000,2
4,7,20,-16.37,0.0329,2
4,7,21,-40.88,0.0001,2
4,7,22,-20.80,0.0119,2
4,7,23,-3.32,0.5514,2
4,7,24,-7.45,0.2388,2
4,7,25,-17.90,0.0232,2
4,7,26,-39.45,0.0002,2
4,7,27,-14.26,0.0531,2
4,7,28,-18.00,0.0227,2
4,7,29,19.59,6.5249,2
4,7,30,-15.66,0.0387,2
4,7,31,-39.99,0.0001,2
4,7,32,-36.07,0.0004,2
4,7,33,-37.74,0.0002,2
4,7,34,-21.25,0.0108,2
4,7,35,-12.84,0.0732,2
4,7,36,-10.84,0.1141,2
4,7,37,-35.07,0.0004,2
4,7,38,-12.69,0.0756,2
4,7,39,-5.00,0.3961,2
4,7,40,-44.13,0.0001,2
4,7,41,-27.59,0.0025,2
4,8,0,-27.87,0.0024,2
4,8,1,-7.48,0.2372,2
4,8,2,-30.38,0.0013,2
4,8,3,-49.15,0.0000,2
4,8,4,-23.00,0.0072,2
4,8,5,-32.52,0.0008,2
4,8,6,-55.26,0.0000,2
4,8,7,-19.83,0.0149,2
4,8,8,-27.69,0.0025,2
4,8,9,-23.26,0.0068,2
4,8,10,-31.08,0.0011,2
4,8,11,-3.72,0.5104,2
4,8,12,-0.13,0.9788,2
4,8,13,-31.49,0.0010,2
4,8,14,-10.73,0.1169,2
4,8,15,-53.67,0.0000,2
4,8,16,-12.88,0.0724,2
4,8,17,-5.69,0.3444,2
4,8,18,-22.14,0.0088,2
4,8,19,-39.19,0.0002,2
4,8,20,17.27,5.7627,2
4,8,21,5.65,2.2239,2
4,8,22,-40.72,0.0001,2
4,8,23,-32.01,0.0009,2
4,8,24,-22.54,0.0080,2
4,8,25,-41.85,0.0001,2
4,8,26,-69.24,0.0000,2
4,8,27,-40.69,0.0001,2
4,8,28,-34.11,0.0006,2
4,8,29,-42.53,0.0001,2
4,8,30,-17.32,0.0265,2
4,8,31,-39.03,0.0002,2
4,8,32,-49.89,0.0000,2
4,8,33,-43.61,0.0001,2
4,8,34,-62.25,0.0000,2
4,8,35,-2.21,0.6788,2
4,8,36,-49.46,0.0000,2
4,8,37,-300.00,0.0000,2
4,8,38,-58.10,0.0000,2
4,8,39,-30.68,0.0012,2
4,8,40,-42.73,0.0001,2
4,8,41,-43.50,0.0001,2
4,9,0,-28.71,0.0019,2
4,9,1,-15.81,0.0374,2
4,9,2,-12.92,0.0719,2
4,9,3,-56.68,0.0000,2
4,9,4,-48.67,0.0000,2
4,9,5,-6.81,0.2733,2
4,9,6,-39.05,0.0002,2
4,9,7,-11.19,0.1056,2
4,9,8,-18.68,0.0194,2
4,9,9,-15.00,0.0449,2
4,9,10,-37.58,0.0003,2
4,9,11,13.91,4.6775,2
4,9,12,-27.05,0.0028,2
4,9,13,-41.51,0.0001,2
4,9,14,-39.02,0.0002,2
4,9,15,-48.23,0.0000,2
4,9,16,-25.87,0.0037,2
4,9,17,2.76,1.5295,2
4,9,18,1.54,1.2788,2
4,9,19,12.70,4.2956,2
4,9,20,48.91,16.2490,2
4,9,21,-27.66,0.0025,2
4,9,22,-40.32,0.0001,2
4,9,23,15.01,5.0302,2
4,9,24,-6.98,0.2637,2
4,9,25,-24.94,0.0046,2
4,9,26,-51.18,0.0000,2
4,9,27,-44.47,0.0001,2
4,9,28,-31.17,0.0011,2
4,9,29,-48.10,0.0000,2
4,9,30,-14.57,0.0496,2
4,9,31,-2.15,0.6861,2
4,9,32,5.56,2.2021,2
4,9,33,1.11,1.1961,2
4,9,34,-10.43,0.1250,2
4,9,35,1.64,1.2978,2
4,9,36,-12.42,0.0804,2
4,9,37,-32.85,0.0007,2
4,9,38,-9.46,0.1548,2
4,9,39,-32.89,0.0007,2
4,9,40,-43.91,0.0001,2
4,9,41,-14.83,0.0467,2
4,10,0,-1.91,0.7174,2
4,10,1,-5.13,0.3865,2
4,10,2,-1.07,0.8333,2
4,10,3,-8.24,0.2014,2
4,10,4,-7.78,0.2223,2
4,10,5,-19.62,0.0157,2
4,10,6,-5.00,0.3966,2
4,10,7,-30.16,0.0014,2
4,10,8,-40.02,0.0001,2
4,10,9,-26.32,0.0034,2
4,10,10,-12.78,0.0741,2
4,10,11,-12.34,0.0818,2
4,10,12,-10.97,0.1110,2
4,10,13,-39.65,0.0002,2
4,10,14,-24.87,0.0047,2
4,10,15,-16.44,0.0324,2
4,10,16,-7.03,0.2608,2
4,10,17,-11.43,0.1002,2
4,10,18,-2.66,0.6251,2
4,10,19,-18.62,0.0197,2
4,10,20,13.70,4.6123,2
4,10,21,23.82,7.9199,2
4,10,22,-25.57,0.0040,2
4,10,23,-12.24,0.0837,2
4,10,24,-5.67,0.3462,2
4,10,25,-49.89,0.0000,2
4,10,26,-21.43,0.0103,2
4,10,27,-19.10,0.0176,2
4,10,28,-30.15,0.0014,2
4,10,29,-28.43,0.0021,2
4,10,30,-0.29,0.9533,2
4,10,31,-34.06,0.0006,2
4,10,32,-35.97,0.0004,2
4,10,33,-22.71,0.0077,2
4,10,34,-18.41,0.0206,2
4,10,35,-20.14,0.0139,2
4,10,36,-39.91,0.0001,2
4,10,37,-57.20,0.0000,2
4,10,38,-18.01,0.0226,2
4,10,39,-36.61,0.0003,2
4,10,40,-15.73,0.0381,2
4,10,41,-1.55,0.7658,2
4,11,0,-300.00,0.0000,2
4,11,1,-33.03,0.0007,2
4,11,2,-63.22,0.0000,2
4,11,3,-55.43,0.0000,2
4,11,4,-44.69,0.0000,2
4,11,5,-32.57,0.0008,2
4,11,6,-44.99,0.0000,2
4,11,7,-45.07,0.0000,2
4,11,8,-28.27,0.0021,2
4,11,9,-51.38,0.0000,2
4,11,10,-45.81,0.0000,2
4,11,11,-3.88,0.4954,2
4,11,12,-24.40,0.0052,2
4,11,13,-32.87,0.0007,2
4,11,14,-62.25,0.0000,2
4,11,15,-27.15,0.0028,2
4,11,16,-24.19,0.0055,2
4,11,17,-47.42,0.0000,2
4,11,18,-15.59,0.0393,2
4,11,19,-19.72,0.0153,2
4,11,20,4.76,1.9963,2
4,11,21,-11.01,0.1100,2
4,11,22,-20.27,0.0135,2
4,11,23,-8.18,0.2044,2
4,11,24,-11.59,0.0967,2
4,11,25,-34.88,0.0005,2
4,11,26,-8.62,0.1857,2
4,11,27,-18.85,0.0187,2
4,11,28,-37.15,0.0003,2
4,11,29,-10.29,0.1290,2
4,11,30,-40.58,0.0001,2
4,11,31,-64.47,0.0000,2
4,11,32,-63.22,0.0000,2
4,11,33,-46.57,0.0000,2
4,11,34,-41.94,0.0001,2
4,11,35,-2.78,0.6113,2
4,11,36,-26.01,0.0036,2
4,11,37,-28.16,0.0022,2
4,11,38,-54.32,0.0000,2
4,11,39,-36.77,0.0003,2
4,11,40,-31.71,0.0010,2
4,11,41,-15.08,0.0441,2
4,12,0,-45.60,0.0000,2
4,12,1,-36.72,0.0003,2
4,12,2,-55.81,0.0000,2
4,12,3,-34.30,0.0005,2
4,12,4,-46.59,0.0000,2
4,12,5,-38.74,0.0002,2
4,12,6,-44.25,0.0001,2
4,12,7,-39.95,0.0001,2
4,12,8,-61.46,0.0000,2
4,12,9,-54.19,0.0000,2
4,12,10,-45.77,0.0000,2
4,12,11,-25.20,0.0044,2
4,12,12,-47.09,0.0000,2
4,12,13,-20.16,0.0138,2
4,12,14,-40.30,0.0001,2
4,12,15,-30.96,0.0012,2
4,12,16,-54.61,0.0000,2
4,12,17,-38.63,0.0002,2
4,12,18,-18.47,0.0204,2
4,12,19,-300.00,0.0000,2
4,12,20,-18.92,0.0184,2
4,12,21,-34.64,0.0005,2
4,12,22,-27.18,0.0028,2
4,12,23,5.27,2.1254,2
4,12,24,-21.07,0.0112,2
4,12,25,-35.81,0.0004,2
4,12,26,-11.04,0.1093,2
4,12,27,-26.81,0.0030,2
4,12,28,-25.80,0.0038,2
4,12,29,-32.20,0.0009,2
4,12,30,-15.57,0.0394,2
4,12,31,-44.58,0.0001,2
4,12,32,-66.23,0.0000,2
4,12,33,-57.48,0.0000,2
4,12,34,-50.37,0.0000,2
4,12,35,-44.24,0.0001,2
4,12,36,0.40,1.0672,2
4,12,37,-38.23,0.0002,2
4,12,38,-25.22,0.0043,2
4,12,39,-16.10,0.0350,2
4,12,40,-38.41,0.0002,2
4,12,41,-26.75,0.0030,2
4,13,0,-22.17,0.0087,2
4,13,1,-31.85,0.0009,2
4,13,2,-28.26,0.0022,2
4,13,3,-8.38,0.1958,2
4,13,4,-24.46,0.0052,2
4,13,5,4.14,1.8462,2
4,13,6,-17.03,0.0283,2
4,13,7,-18.93,0.0183,2
4,13,8,-11.70,0.0945,2
4,13,9,-23.92,0.0058,2
4,13,10,-54.47,0.0000,2
4,13,11,-17.91,0.0232,2
4,13,12,-42.71,0.0001,2
4,13,13,-58.45,0.0000,2
4,13,14,-46.27,0.0000,2
4,13,15,-30.89,0.0012,2
4,13,16,-24.95,0.0046,2
4,13,17,-18.81,0.0188,2
4,13,18,-32.59,0.0008,2
4,13,19,-46.88,0.0000,2
4,13,20,-0.89,0.8594,2
4,13,21,-46.91,0.0000,2
4,13,22,-25.14,0.0044,2
4,13,23,-9.11,0.1670,2
4,13,24,-14.32,0.0524,2
4,13,25,-21.97,0.0091,2
4,13,26,-6.56,0.2881,2
4,13,27,-3.43,0.5404,2
4,13,28,-30.22,0.0014,2
4,13,29,-40.62,0.0001,2
4,13,30,-0.41,0.9340,2
4,13,31,-18.78,0.0190,2
4,13,32,-36.17,0.0003,2
4,13,33,-29.06,0.0018,2
4,13,34,-15.89,0.0367,2
4,13,35,2.42,1.4573,2
4,13,36,-40.90,0.0001,2
4,13,37,-50.21,0.0000,2
4,13,38,-46.43,0.0000,2
4,13,39,-40.06,0.0001,2
4,13,40,-31.39,0.0010,2
4,13,41,-47.93,0.0000,2
4,14,0,-69.24,0.0000,2
4,14,1,-55.09,0.0000,2
4,14,2,-29.97,0.0015,2
4,14,3,-57.78,0.0000,2
4,14,4,-37.36,0.0003,2
4,14,5,-55.26,0.0000,2
4,14,6,-29.55,0.0016,2
4,14,7,-23.85,0.0059,2
4,14,8,-26.71,0.0031,2
4,14,9,-45.93,0.0000,2
4,14,10,-28.34,0.0021,2
4,14,11,-0.61,0.9027,2
4,14,12,-27.64,0.0025,2
4,14,13,-24.79,0.0048,2
4,14,14,-36.63,0.0003,2
4,14,15,-30.58,0.0013,2
4,14,16,-29.69,0.0015,2
4,14,17,-44.81,0.0000,2
4,14,18,-38.75,0.0002,2
4,14,19,-31.49,0.0010,2
4,14,20,-40.59,0.0001,2
4,14,21,-21.16,0.0110,2
4,14,22,-48.13,0.0000,2
4,14,23,-24.47,0.0052,2
4,14,24,-39.10,0.0002,2
4,14,25,-17.30,0.0266,2
4,14,26,-54.32,0.0000,2
4,14,27,-27.99,0.0023,2
4,14,28,-36.39,0.0003,2
4,14,29,5.01,2.0597,2
4,14,30,-17.53,0.0252,2
4,14,31,-22.61,0.0079,2
4,14,32,-50.72,0.0000,2
4,14,33,-51.68,0.0000,2
4,14,34,-26.03,0.0036,2
4,14,35,-8.49,0.1910,2
4,14,36,-45.22,0.0000,2
4,14,37,-55.81,0.0000,2
4,14,38,-31.38,0.0010,2
4,14,39,-25.11,0.0044,2
4,14,40,-49.94,0.0000,2
4,14,41,-34.18,0.0006,2
4,15,0,-11.52,0.0983,2
4,15,1,-48.16,0.0000,2
4,15,2,-24.22,0.0054,2
4,15,3,-13.14,0.0684,2
4,15,4,-9.67,0.1478,2
4,15,5,-8.38,0.1956,2
4,15,6,-7.92,0.2159,2
4,15,7,-1.62,0.7563,2
4,15,8,-18.97,0.0182,2
4,15,9,-14.77,0.0473,2
4,15,10,-18.90,0.0185,2
4,15,11,3.47,1.6878,2
4,15,12,-18.32,0.0211,2
4,15,13,-20.68,0.0123,2
4,15,14,-10.22,0.1311,2
4,15,15,-47.39,0.0000,2
4,15,16,-38.05,0.0002,2
4,15,17,-34.94,0.0005,2
4,15,18,-24.78,0.0048,2
4,15,19,-29.32,0.0017,2
4,15,20,-5.06,0.3918,2
4,15,21,-36.36,0.0003,2
4,15,22,-29.30,0.0017,2
4,15,23,-9.48,0.1541,2
4,15,24,-15.84,0.0371,2
4,15,25,-31.15,0.0011,2
4,15,26,0.82,1.1427,2
4,15,27,-10.64,0.1194,2
4,15,28,-6.94,0.2660,2
4,15,29,-8.04,0.2103,2
4,15,30,94.18,31.2850,2
4,15,31,9.33,3.2585,2
4,15,32,9.15,3.2055,2
4,15,33,56.11,18.6402,2
4,15,34,-20.13,0.0139,2
4,15,35,43.22,14.3585,2
4,15,36,-17.35,0.0263,2
4,15,37,-18.85,0.0187,2
4,15,38,-19.30,0.0169,2
4,15,39,-6.95,0.2652,2
4,15,40,-10.64,0.1195,2
4,15,41,-20.64,0.0124,2
4,16,0,-56.23,0.0000,2
4,16,1,-44.01,0.0001,2
4,16,2,-47.42,0.0000,2
4,16,3,-38.82,0.0002,2
4,16,4,-53.22,0.0000,2
4,16,5,-60.21,0.0000,2
4,16,6,-49.51,0.0000,2
4,16,7,-28.08,0.0022,2
4,16,8,-55.09,0.0000,2
4,16,9,-46.31,0.0000,2
4,16,10,-43.97,0.0001,2
4,16,11,-16.28,0.0336,2
4,16,12,-37.50,0.0003,2
4,16,13,-34.86,0.0005,2
4,16,14,-42.44,0.0001,2
4,16,15,-32.07,0.0009,2
4,16,16,-24.30,0.0053,2
4,16,17,-29.74,0.0015,2
4,16,18,-40.69,0.0001,2
4,16,19,-4.69,0.4218,2
4,16,20,0.17,1.0289,2
4,16,21,-35.72,0.0004,2
4,16,22,-44.61,0.0000,2
4,16,23,-40.52,0.0001,2
4,16,24,-43.14,0.0001,2
4,16,25,-35.16,0.0004,2
4,16,26,-32.03,0.0009,2
4,16,27,-48.94,0.0000,2
4,16,28,-16.49,0.0320,2
4,16,29,-55.09,0.0000,2
4,16,30,-18.39,0.0208,2
4,16,31,-28.25,0.0022,2
4,16,32,-20.48,0.0129,2
4,16,33,12.75,4.3112,2
4,16,34,-48.52,0.0000,2
4,16,35,-15.07,0.0442,2
4,16,36,-12.76,0.0744,2
4,16,37,-39.26,0.0002,2
4,16,38,-29.70,0.0015,2
4,16,39,-15.88,0.0367,2
4,16,40,-25.92,0.0037,2
4,16,41,-19.97,0.0144,2
4,17,0,-60.79,0.0000,2
4,17,1,-38.66,0.0002,2
4,17,2,-40.36,0.0001,2
4,17,3,-25.16,0.0044,2
4,17,4,-43.27,0.0001,2
4,17,5,-42.85,0.0001,2
4,17,6,-34.59,0.0005,2
4,17,7,-1.40,0.7862,2
4,17,8,7.40,2.6987,2
4,17,9,-11.65,0.0955,2
4,17,10,-38.20,0.0002,2
4,17,11,-0.72,0.8859,2
4,17,12,-40.16,0.0001,2
4,17,13,-41.33,0.0001,2
4,17,14,-47.56,0.0000,2
4,17,15,-49.46,0.0000,2
