name,seed,arrival_rate,reward,acc,delay,energy,backlog,vio,vio_excess,sec
gdo,2,0.18,83.58344255163261,0.21331322508968825,2.001715117068039,0.11061668764080825,0.3088,0.41957255343082117,0.0,5.765450954437256
dqn,0,0.18,60.40133556178235,0.16727114947704438,2.111647525612822,0.13284134718118,0.3364,0.4912472647702407,0.0,7.2898969650268555
dqn,1,0.18,61.125874884122446,0.17082946285347894,2.1589218192363884,0.13455216215191154,0.3392,0.4967391304347826,0.0,9.010782957077026
dqn,2,0.18,66.02272548812195,0.1563636434036054,2.0335835030682143,0.13284097760770122,0.3096,0.46794150731158607,0.0,8.671403169631958
ppo,0,0.18,57.789701367762774,0.15847239748912728,2.111019461282268,0.13400441187975567,0.3362,0.4939759036144578,0.0,6.707006931304932
ppo,1,0.18,59.065538554891994,0.16564677368957179,2.1461264061995564,0.13467764886017214,0.3408,0.5054347826086957,0.0,6.6416990756988525
ppo,2,0.18,63.851415159352854,0.1676275242338428,2.1024569323219797,0.13493433037118197,0.3202,0.4915635545556805,0.0,6.772478103637695
mappo,0,0.18,52.916953717377915,0.1663167556013333,2.1786421810023917,0.1397936577371653,0.3446,0.5229759299781181,0.0,5.926775693893433
mappo,1,0.18,56.393470637795666,0.16246595645021625,2.171700545873896,0.1362536694477008,0.348,0.5027203482045702,0.0,7.2638068199157715
mappo,2,0.18,68.73754470402463,0.1680627832036149,2.0286941845790576,0.1316811039098241,0.3126,0.46621621621621623,0.0,5.031773805618286
cto,0,0.18,88.26538490974103,0.18033937295719651,1.8296684197122144,0.0918153879960355,0.307,0.3366120218579235,0.0,5.745943784713745
cto,1,0.18,90.65616057432983,0.1843606499643325,1.8257634700157888,0.09459002528070082,0.3064,0.32317736670293795,0.0,6.1805479526519775
cto,2,0.18,94.66590828348102,0.1850363551613739,1.8194563837333684,0.09393467048234011,0.2936,0.312710911136108,0.0,5.9606359004974365
causal,0,0.28,48.340483896307575,0.17401470643877978,2.5059363993237835,0.09207994151052509,0.6668,0.5007062146892656,0.0,7.608613014221191
causal,1,0.28,48.35363682002136,0.1729950627384187,2.4880514770698983,0.09517718913243053,0.64,0.5057887120115774,0.0,7.159670829772949
causal,2,0.28,44.70263017211639,0.1791692889786867,2.6563264499434003,0.09434349832896878,0.7144,0.520891364902507,0.0,7.080533981323242
ucb,0,0.28,25.18334253313252,0.14580286779640111,2.789164145930379,0.12022895872658837,0.7206,0.5875706214689266,0.0,6.89400315284729
ucb,1,0.28,27.420180807354896,0.12567353748420398,2.666556068664646,0.12134931503903346,0.6778,0.5640839971035482,0.0,7.122071027755737
ucb,2,0.28,9.78929962425513,0.1363739474796869,3.3147871504106527,0.13507550837749063,0.8798,0.6594707520891365,0.0,6.54202127456665
dts,0,0.28,26.690038281972335,0.1628076205866809,2.8523662804995435,0.12221685250866753,0.7344,0.6045197740112994,0.0,7.2145771980285645
dts,1,0.28,23.111691202466083,0.16604879712643258,2.889590751229197,0.13375169355290087,0.717,0.6418234442836469,0.0,7.716364145278931
dts,2,0.28,8.84019336783896,0.1670468275293146,3.4729025572440935,0.14377681503675235,0.9082,0.6850558659217877,0.0,6.833115100860596
gdo,0,0.28,38.34957267705664,0.2146726000812583,2.9106256254232172,0.1095313445722308,0.7466,0.5858657243816254,0.0,6.472829818725586
gdo,1,0.28,37.495352388243546,0.20876311322496222,2.8157829238858603,0.11147702517571664,0.7012,0.5937726285300506,0.0,5.643099069595337
gdo,2,0.28,33.47062253180192,0.20763411737421172,3.0484830939154945,0.10932115877855539,0.8016,0.6032078103207811,0.0,6.096897125244141
dqn,0,0.28,12.271009367418428,0.16579422634796498,3.155408921318398,0.1402495698641388,0.8006,0.6763250883392227,0.0,7.829219818115234
dqn,1,0.28,18.993679187517706,0.1716910187711699,3.049569509143441,0.13756347806429622,0.7558,0.658465991316932,0.0,7.059760093688965
dqn,2,0.28,11.114494527606086,0.16558067228308274,3.296691015928622,0.13851375982511463,0.8546,0.6827057182705718,0.0,8.36980414390564
ppo,0,0.28,17.507516911432944,0.1629630517627387,3.0045334681027547,0.13713238642004216,0.7596,0.6468506723283793,0.0,6.873069763183594
ppo,1,0.28,14.545552778417166,0.16678587993303173,3.093913253911855,0.14150291958039277,0.7654,0.6659420289855073,0.0,6.193050861358643
ppo,2,0.28,8.091022166959963,0.17050824462520905,3.4330792025169354,0.1402237829303262,0.8922,0.6989547038327526,0.0,6.376614809036255
mappo,0,0.28,12.138181770180617,0.1666986211409746,3.1516755154989236,0.14146391185022594,0.8006,0.669024045261669,0.0,6.017253875732422
mappo,1,0.28,19.564295187445016,0.16649583406527463,2.980716955745064,0.1398517404787013,0.7352,0.6471014492753623,0.0,6.773205757141113
mappo,2,0.28,16.210791509201318,0.17011387034679448,3.193758919324382,0.1374287747515983,0.8296,0.6685275645498954,0.0,5.586989879608154
cto,0,0.28,48.79429938775294,0.1708918027635277,2.5123611749368457,0.09186959376795265,0.6678,0.4971751412429379,0.0,7.343039035797119
cto,1,0.28,49.55143702222479,0.17195501246103972,2.4884939717126264,0.09472862017370151,0.6448,0.49493487698986977,0.0,7.930919170379639
cto,2,0.28,44.01939840869454,0.169256171001259,2.6785815272908966,0.09309865411338558,0.7288,0.516016713091922,0.0,8.460769891738892
