name,seed,snr_db,reward,acc,delay,energy,backlog,vio,vio_excess,sec
dts,2,4.0,95.28345981716345,0.16671685921800317,1.6485497423544568,0.13375396737629647,0.0892,0.3730886850152905,0.0,4.374631881713867
gdo,0,4.0,116.49171677215489,0.2068411968999149,1.5549684799905361,0.10799092802156773,0.0954,0.23497267759562843,0.0,4.313302040100098
gdo,1,4.0,128.5072652209103,0.21617737048658694,1.4407193677949417,0.10134232794780293,0.081,0.1927710843373494,0.0,4.310910940170288
gdo,2,4.0,120.29789960015233,0.2086004913913545,1.5122099180321702,0.10298927200788165,0.0846,0.22560975609756098,0.0,4.19122314453125
dqn,0,4.0,96.5838445593534,0.16236567591436132,1.6253489154651342,0.13252193195842502,0.0992,0.3524590163934426,0.0,5.910675048828125
dqn,1,4.0,104.38530185578259,0.17090615886523736,1.5590653030850277,0.1295587034292415,0.0842,0.3463855421686747,0.0,5.811115026473999
dqn,2,4.0,99.08317465599973,0.1629232106272808,1.5891552385881098,0.13294674497029718,0.0862,0.36890243902439024,0.0,5.762130975723267
ppo,0,4.0,96.58020842610276,0.15167724981037625,1.5898877547140926,0.13288615640219092,0.0968,0.34972677595628415,0.0,4.6486711502075195
ppo,1,4.0,107.08637666751734,0.16813662746120692,1.539008476171819,0.12958986499776196,0.0844,0.33433734939759036,0.0,4.918895959854126
ppo,2,4.0,103.24028968095627,0.16673666004163198,1.5609115761030954,0.12937372417439216,0.0834,0.3353658536585366,0.0,4.63240909576416
mappo,0,4.0,96.72523330755018,0.1650801417706566,1.637386382031175,0.13622084907255105,0.0988,0.37158469945355194,0.0,4.205316781997681
mappo,1,4.0,109.41558609248398,0.1612070820919126,1.4877717833828998,0.12882803712556087,0.0798,0.29518072289156627,0.0,4.213521718978882
mappo,2,4.0,101.20559500399872,0.16760127225313384,1.571994430497769,0.13353341578017439,0.0858,0.35365853658536583,0.0,4.187004089355469
cto,0,4.0,125.52315248898698,0.1867155218503616,1.4201936609203276,0.09469585560722618,0.0918,0.17486338797814208,0.0,4.287338972091675
cto,1,4.0,136.0412719470339,0.1851853421148788,1.2929973147972997,0.08684142943672103,0.076,0.09939759036144578,0.0,4.591392993927002
cto,2,4.0,122.97028668038439,0.17528743768384197,1.408351921513887,0.09328725607613832,0.0816,0.18292682926829268,0.0,4.314746141433716
causal,0,6.0,130.31673584707139,0.19895128070458326,1.4130106819572743,0.09213444479757377,0.0928,0.16393442622950818,0.0,4.3342649936676025
causal,1,6.0,139.41559158262757,0.2041889405260667,1.294330215333085,0.08815991508689598,0.0772,0.12349397590361445,0.0,4.396295070648193
causal,2,6.0,131.5164658797279,0.19882247956889104,1.3723617209841887,0.09216968813237952,0.08,0.17073170731707318,0.0,4.519225835800171
ucb,0,6.0,106.63877794674309,0.15140211975539164,1.523172218911461,0.11830046987311973,0.0972,0.2923497267759563,0.0,5.1613428592681885
ucb,1,6.0,117.58086590890647,0.1622538617190636,1.387781392537463,0.11554025066904919,0.0788,0.26506024096385544,0.0,5.450911998748779
ucb,2,6.0,106.6275459363259,0.14981554269789818,1.482250734554918,0.12146237456801362,0.0824,0.3048780487804878,0.0,5.805650234222412
dts,0,6.0,107.79050133658274,0.16713104760862146,1.5418922956465708,0.12710326855715842,0.0962,0.3005464480874317,0.0,5.423939943313599
dts,1,6.0,113.2299975460255,0.1685212516035534,1.4506467702929375,0.12369184146614809,0.0808,0.286144578313253,0.0,5.494514226913452
dts,2,6.0,101.95898681756344,0.167403476683898,1.5841595222783786,0.12943360137582935,0.0866,0.3486238532110092,0.0,5.444468021392822
gdo,0,6.0,124.04071189279556,0.20892306470929883,1.489589099054809,0.10431650606076047,0.0946,0.21311475409836064,0.0,5.382887125015259
gdo,1,6.0,136.94930376305254,0.22750290203302592,1.3708765278678368,0.0969730386988333,0.0792,0.17771084337349397,0.0,5.033897876739502
gdo,2,6.0,128.95648284469453,0.2205376788809661,1.4496769210787324,0.09984633379947597,0.0824,0.20426829268292682,0.0,4.243197917938232
