name,seed,n_users,reward,acc,delay,energy,backlog,vio,vio_excess,sec
dqn,0,15.0,94.98901428391265,0.16472618879175768,1.6577675614975185,0.13068968224180147,0.09733333333333333,0.3382899628252788,0.0,8.791045904159546
dqn,1,15.0,103.99810650129912,0.1627332406477235,1.5449806981763619,0.12794093052667393,0.0856,0.3215686274509804,0.0,9.937049865722656
dqn,2,15.0,95.88490429032187,0.16512545785866517,1.6198354603611778,0.1335015658264132,0.08813333333333333,0.35234215885947046,0.0,9.11587405204773
ppo,0,15.0,95.33543113119495,0.15849088024190347,1.6377537460850011,0.1318707656940406,0.0972,0.35687732342007433,0.0,7.499603986740112
ppo,1,15.0,103.40612124784504,0.16664886843127716,1.5487924676019844,0.13018265537479579,0.0872,0.32941176470588235,0.0,7.127277851104736
ppo,2,15.0,101.0932099282431,0.16549299868515618,1.584181329011897,0.1256505007829726,0.08666666666666667,0.3258655804480652,0.0,6.992147922515869
mappo,0,15.0,94.11361584783658,0.16929951155986595,1.677480808087709,0.13225821254704576,0.09906666666666666,0.37732342007434944,0.0,6.368323802947998
mappo,1,15.0,106.86557475005958,0.1647736859077537,1.5221853640968794,0.12630856392591053,0.08626666666666667,0.30392156862745096,0.0,6.317718029022217
mappo,2,15.0,98.56024543934993,0.16192509062147928,1.585316558720864,0.12722169199177327,0.0868,0.329938900203666,0.0,6.3011839389801025
cto,0,15.0,124.11201251036772,0.1823562077723117,1.427792780835026,0.09178807779297635,0.09146666666666667,0.1895910780669145,0.0,6.993506669998169
cto,1,15.0,131.09701653276537,0.18622864168309416,1.3582067208071473,0.0888775233530824,0.08226666666666667,0.13333333333333333,0.0,6.533991813659668
cto,2,15.0,126.10647362071037,0.19477584837269044,1.4197360763339533,0.09067295474818376,0.08226666666666667,0.17922606924643583,0.0,6.532526969909668
causal,0,20.0,121.35159863501815,0.19142407600328962,1.4782572877837916,0.09237803619779986,0.0937,0.20694444444444443,0.0,9.366781949996948
causal,1,20.0,126.21655480121392,0.18626315603153998,1.4065078059116443,0.08669768996722582,0.086,0.16954022988505746,0.0,9.828706979751587
causal,2,20.0,122.78467071259736,0.18766845186406572,1.4458146074118257,0.08950085084982652,0.0837,0.2027439024390244,0.0,11.43196177482605
ucb,0,20.0,99.3518269268327,0.15247464390424958,1.5819543748387186,0.11773941411406318,0.0973,0.31666666666666665,0.0,12.01870608329773
ucb,1,20.0,106.01595940984487,0.1604599118106182,1.521004146700545,0.11528469709294878,0.0887,0.29022988505747127,0.0,11.526952028274536
ucb,2,20.0,99.30912560495281,0.15821778631272826,1.5843758990664114,0.12294692217004345,0.0879,0.3246951219512195,0.0,9.996432304382324
dts,0,20.0,98.14075311985972,0.16755457486031378,1.6321265459401515,0.1234468230325289,0.0988,0.3388888888888889,0.0,9.033592224121094
