name,seed,n_users,reward,acc,delay,energy,backlog,vio,vio_excess,sec
cto,1,10.0,137.06126597086077,0.20004369157065569,1.3114179497300533,0.08993562106754983,0.0772,0.11746987951807229,0.0,3.4149439334869385
cto,2,10.0,128.66058666356676,0.18793846028119884,1.368209392841571,0.08956912833945802,0.0808,0.1676829268292683,0.0,3.538266181945801
causal,0,15.0,124.58477307601673,0.1930204141817919,1.4583310822017719,0.09355505005887423,0.09173333333333333,0.1895910780669145,0.0,5.328623056411743
causal,1,15.0,130.82824894409333,0.19180567161391268,1.3673705986222544,0.09211226716696272,0.08213333333333334,0.1392156862745098,0.0,5.428290128707886
causal,2,15.0,125.44717424790514,0.19882496989239543,1.433648655670655,0.0916124552681894,0.082,0.18329938900203666,0.0,5.487249851226807
ucb,0,15.0,96.84953984233256,0.15144079301774901,1.597889662002751,0.12256238590014569,0.09653333333333333,0.3382899628252788,0.0,5.417719841003418
ucb,1,15.0,107.12652591434055,0.15875992103606054,1.502985005187878,0.11900722470479076,0.08693333333333333,0.296078431372549,0.0,5.372422933578491
ucb,2,15.0,101.64960138094156,0.15429181878479717,1.5519216534309053,0.12333383159054222,0.08506666666666667,0.3319755600814664,0.0,5.259011745452881
dts,0,15.0,96.94188300885186,0.16109350523705968,1.6394057968052356,0.12676753809670074,0.09773333333333334,0.3420074349442379,0.0,5.426251173019409
dts,1,15.0,109.15436613546355,0.16690932287148424,1.5110491058507785,0.1193716549963691,0.086,0.30392156862745096,0.0,5.920166015625
dts,2,15.0,99.96162167787408,0.16914650751669202,1.5993077834293403,0.1294729576296074,0.08666666666666667,0.3604887983706721,0.0,5.703824281692505
gdo,0,15.0,116.1638532465583,0.21607427652595476,1.5898311837557304,0.10877986212350296,0.09533333333333334,0.2620817843866171,0.0,6.176027774810791
gdo,1,15.0,122.35058334163278,0.21562314921188355,1.4986213526080678,0.10424941708070676,0.08653333333333334,0.22941176470588234,0.0,5.649535894393921
gdo,2,15.0,117.92999046182184,0.21536640450092948,1.5463065402527065,0.10767549029822404,0.08626666666666667,0.2606924643584521,0.0,5.64053201675415
dqn,0,15.0,94.98901428391265,0.16472618879175768,1.6577675614975185,0.13068968224180147,0.09733333333333333,0.3382899628252788,0.0,6.752556800842285
dqn,1,15.0,103.99810650129912,0.1627332406477235,1.5449806981763619,0.12794093052667393,0.0856,0.3215686274509804,0.0,6.840074062347412
dqn,2,15.0,95.88490429032187,0.16512545785866517,1.6198354603611778,0.1335015658264132,0.08813333333333333,0.35234215885947046,0.0,7.088900089263916
ppo,0,15.0,95.33543113119495,0.15849088024190347,1.6377537460850011,0.1318707656940406,0.0972,0.35687732342007433,0.0,6.074695348739624
ppo,1,15.0,103.40612124784504,0.16664886843127716,1.5487924676019844,0.13018265537479579,0.0872,0.32941176470588235,0.0,5.817641019821167
ppo,2,15.0,101.0932099282431,0.16549299868515618,1.584181329011897,0.1256505007829726,0.08666666666666667,0.3258655804480652,0.0,5.854422092437744
mappo,0,15.0,94.11361584783658,0.16929951155986595,1.677480808087709,0.13225821254704576,0.09906666666666666,0.37732342007434944,0.0,5.360440969467163
