vio,acc_causal,acc_gdo,delta_acc
0.1929781356152356,0.1887978871058823,0.1538241802396014,0.0349737068662809
0.19700726472735502,0.19610130647368426,0.16292857213768042,0.033172734336003845
0.20103639383947444,0.19043682716729507,0.1689003031152274,0.021536524052067657
0.20506552295159386,0.19422646427032325,0.17058730174974093,0.02363916252058232
0.20909465206371328,0.19636710352166198,0.17227430038425443,0.024092803137407554
0.2131237811758327,0.1985077427730007,0.17396129901876795,0.02454644375423276
0.2171529102879521,0.20064838202433943,0.17564829765328147,0.025000084371057968
